대학,언론사,기사 제목,기사 요약,발행시각,언론사 링크,네이버 링크
서울대학교,뉴스엔,"포레스텔라 고우림X조민규 “손태진=서울대 성악과 자랑, 사준 밥+커피...","서울대 성악과 출신 손태진, 포레스텔라 조민규, 고우림이 ‘불후의 명곡’에서 특별한 케미스트리를... 특히 손태진과 포레스텔라 조민규, 고우림은 서울대 성악과 선후배라는 특별한 인연이 있다. 조민규는 손태진에...",2026-09-19 17:00,https://www.newsen.com/news_view.php?uid=202609191544422510,https://m.entertain.naver.com/article/609/0001170570
서울대학교,SLIST,"'불후' 손태진&포레스텔라 조민규·고우림, 서울대 성악과 선후배 케미","서울대학교 성악과 출신인 손태진과 포레스텔라의 조민규-고우림이 선후배 케미를 폭발시킨다. 오늘... 서울대에서 성악을 전공한 손태진과 포레스텔라의 조민규, 고우림은 '불후'에서 재회해 반가움을 더할...",2026-09-19 14:18,https://www.slist.kr/news/articleView.html?idxno=767413,https://www.slist.kr/news/articleView.html?idxno=767413
서울대학교,BNTNEWS,"‘불후의명곡’ 손태진x조민규x고우림, 서울대 성악과 케미","예능 ‘불후의 명곡’ (제공: KBS2) KBS2 ‘불후의 명곡’에서 서울대학교 성악과 출신인 손태진과... 서울대에서 성악을 전공한 손태진과 포레스텔라의 조민규, 고우림은 ‘불후’에서 재회해 반가움을 더할...",2026-09-19 13:12,https://www.bntnews.co.kr/article/view/bnt202609190107,https://www.bntnews.co.kr/article/view/bnt202609190107
연세대학교,뉴스엔,"라이머,브랜뉴뮤직에 연세대 졸업 부친→대기업 출신 여동생 채용(신랑...","하다가 조금씩 회사가 커지니까 믿을 수 있는 사람이 있어야 해서""라며 ""저희 아버지가 엘리트시다. 연세대 경영학과 나오신 분이다. 여동생도 대기업에서 일을 하던 친구라 제가 하던 회사에 두 분을 모신 것""이라고 말했다.",2026-09-19 12:41,https://www.newsen.com/news_view.php?uid=202609191123556310,https://m.entertain.naver.com/article/609/0001170472
고려대학교,메디게이트뉴스,"고려대구로병원 김다솜 전공의, ‘EMS코리아 2026’ 우수포스터상 수상",고려대학교 구로병원 응급의학과 김다솜 전공의가 지난 9월 8일 서울 백범김구기념관에서 열린 응급의료 학술대회 ‘EMS Korea 2026’에서 우수포스터상을 수상했다고 밝혔다. 김다솜 전공의는 이번...,2026-09-19 10:46,https://www.medigatenews.com/news/3173334617,https://www.medigatenews.com/news/3173334617
고려대학교,더퍼블릭,"건국대·고려대 연구팀, 물리적 자극으로 노화 줄기세포 기능 회복",건국대학교는 조쌍구 첨단바이오공학부 교수 연구팀이 고려대학교 정아람 교수 연구팀과 함께 물리적 자극을 통해 노화된 줄기세포의 기능을 회복시키는 미세유체 기술을 개발했다고 18일 밝혔다. 이번 연구 성과는...,2026-09-19 10:14,https://www.thepublic.kr/news/articleView.html?idxno=319369,https://www.thepublic.kr/news/articleView.html?idxno=319369
고려대학교,한국강사신문,"건국대학교 조쌍구 교수팀, 고려대와 약물 없이 물리적 자극으로 노화 ...",건국대학교 조쌍구 교수(첨단바이오공학부) 연구팀과 고려대학교 정아람 교수 연구팀이 장기간 배양으로 기능이 저하된 줄기세포에 약물이나 유전자 조작 없이 물리적 자극을 가해 기능을 회복시키는 미세유체 기술을...,2026-09-19 10:10,https://www.lecturernews.com/news/articleView.html?idxno=210861,https://www.lecturernews.com/news/articleView.html?idxno=210861
서울대학교,한국강사신문,"이슈 픽 쌤과 함께, 서울대 김상배 교수와 '차이나 쇼크 2.0, 격화하는 A...",이번 방송에는 디지털 국제정치 전문가인 서울대학교 정치외교학부 김상배 교수가 출연한다. 김 교수는 서울대학교 미래세계정치센터장과 정보세계정치학회장으로서의 전문성을 바탕으로 미·중 AI 경쟁의 이면을...,2026-09-19 10:00,https://www.lecturernews.com/news/articleView.html?idxno=210768,https://www.lecturernews.com/news/articleView.html?idxno=210768
서울대학교,위키트리,울먹인 김혜경 여사... 서울대학교 치과병원에서 벌어진 일,"/ 뉴스1 기념식은 '장애인의 건강한 미소, 희망나비로 날다'를 주제로 서울 종로구 서울대학교 치과병원에서 열렸다. 김 여사는 먼저 센터 안에 마련된 '치유갤러리'에 들러 장애인 작가들의 그림 전시를 둘러봤다. 이...",2026-09-19 07:54,https://www.wikitree.co.kr/articles/1160613,https://www.wikitree.co.kr/articles/1160613
고려대학교,메디컬월드뉴스,"[9월 18일 병원계 이모저모⑦] 강남성심, 고려대안암, 여의도성모병원 ...","신재원 회장은 “53개 회원기관과 한림대학교강남성심병원과의 지속적인 교류를 통해 어르신들에게 실질적인 도움이 되는 건강·복지 환경을 만들어가겠다”고 밝혔다. ◆고려대안암병원, 아시아·태평양 최초...",2026-09-18 23:10,https://medicalworldnews.co.kr/news/view.php?idx=1510977330,https://medicalworldnews.co.kr/news/view.php?idx=1510977330
서울대학교,헤럴드경제,"‘서울대 출신 여배우’ 얼굴 너무 늙어 등교 제지당하더니, 투병 고백...","유년시절 모친이 외모 때문에 창피하니 떨어져 걸으라 했다거나, 서울대 재학 시절 겉늙은 외모 때문에 수위가 학생이 아닌 줄 알고 교문을 가로막은 일, 한국예술종합학교 입학 시험 당시 면접관이 외모를 보고 ‘정신에...",2026-09-18 21:01,https://biz.heraldcorp.com/article/10878557?ref=naver,https://m.entertain.naver.com/article/016/0002699559
고려대학교,K-HEALTH,"고려대의료원·고려대의대교우회, 스리랑카 이주노동자 위한 의료지원 ...",고려대의료원과 고려대 의과대학 교우회가 의료서비스 이용에 어려움을 겪는 국내 거주 스리랑카 이주노동자들을 위한 의료봉사를 펼쳤다. 고려대의료원과 고려대의대교우회는 지난 13일 충남 아산시 음봉면 스리랑카...,2026-09-18 20:34,https://www.k-health.com/news/articleView.html?idxno=101284,https://www.k-health.com/news/articleView.html?idxno=101284
고려대학교,스포티비뉴스,"'환연3' 조휘현, CJ 채용 영상에 떴다…고대생→쇼호스트 변신 '눈길'",'환승연애3' 출연 당시 고려대학교 학생으로 등장해 시험과 취업을 준비하는 모습을 보여줬던 그가 신입사원 모집 영상에 쇼호스트로 당당히 등장해 더욱 주목받고 있다. 앞서 지난 5월 한 아나운서아카데미 공식 SNS를...,2026-09-18 20:21,https://www.spotvnews.co.kr/news/articleView.html?idxno=1008189,https://m.entertain.naver.com/article/477/0000628756
고려대학교,메디컬월드뉴스,"[9월 18일 병원계 이모저모③]고려대의료원, 국립중앙의료원, 강남세브...","윤을식)과 고려대학교 의과대학 교우회(교우회장 윤형선)가 국내 거주 스리랑카 이주노동자들의 건강... ◆동산병원, 비수도권 최초 ‘로봇수술 1만 례’ 달성 기념식 개최 계명대학교 동산병원(병원장 김준형)이 지난...",2026-09-18 20:10,https://medicalworldnews.co.kr/news/view.php?idx=1510977326,https://medicalworldnews.co.kr/news/view.php?idx=1510977326
고려대학교,더퍼스트미디어,"고려대 안암병원, 이동진료 버스에 스마트 원격진료 인프라 구축…'메디...",사지=고려대 안암병원 고려대학교 안암병원이 이동형 진료버스에 스마트 화상 원격진료 인프라를 구축하고 '메디버스(Medibus)'를 출범했다. 고려대 안암병원은 기존 의료봉사에 활용해 온 이동형 진료버스 '꿈씨(KUM-C)버스...,2026-09-18 19:00,http://www.thefirstmedia.net/news/articleView.html?idxno=209113,http://www.thefirstmedia.net/news/articleView.html?idxno=209113
고려대학교,아주경제,"고려대학교 통일융합연구원, 반기문재단과 29일 한반도 평화 심포지엄 ...","임재천 고려대 통일선도대학사업단장이 토론자로 나서 중동발 위기의 파급과 한반도 평화의 조건을... 토론에는 남성욱 숙명여자대학교 석좌교수, 임종인 김앤장 고문(전 대통령사이버특보, 고려대 명예교수), 장상식...",2026-09-18 18:56,https://www.ajunews.com/view/20260918183549411,https://www.ajunews.com/view/20260918183549411
고려대학교,TV조선,"한투 김남구 회장, 금융인재 찾으러 고려대 캠퍼스 '출격'",한국투자금융지주 김남구 회장이 2026년 하반기 신입사원 공개채용을 위해 모교인 고려대를 찾아... 증권업 전 부문에 걸쳐 진행된다. 이밖에도 김 회장은 내달 1일 서울대학교도 방문해 캠퍼스 리크루팅에 나설 예정이다.,2026-09-18 18:20,https://news.tvchosun.com/site/data/html_dir/2026/09/18/2026091890223.html,https://n.news.naver.com/mnews/article/448/0000640189?sid=101
서울대학교,경기일보,"서울대 치과병원 찾은 김혜경 여사 ""제때 치료받는 환경 만들 것""","이재명 대통령의 부인 김혜경 여사가 서울대학교 치과병원 내 중앙장애인구강진료센터 개원 7주년 기념식을... 김성균 서울대 치과 병원장은 ""병원에서 건강을 관리하는 것은 중요한 권리""라며 ""앞으로 공공의료를 더...",2026-09-18 18:07,https://www.kyeonggi.com/article/20260918580298,https://n.news.naver.com/mnews/article/666/0000124075?sid=100
연세대학교,주간한국,"연세대 박물관, '2026 박물관·미술관 박람회'서 한글 특별체험터 운영","사진=연세대  연세대 박물관이 대전 DCC 컨벤션센터에서 열리는 '2026 박물관·미술관 박람회'에 참가해 특별체험터 '한글날, 연세가 어떻게 되세요'를 운영한다고 18일 밝혔다. 연세대 박물관은 올해 한글날 제정 100주년을...",2026-09-18 17:44,https://weekly.hankooki.com/news/articleView.html?idxno=7185088,https://weekly.hankooki.com/news/articleView.html?idxno=7185088
서울대학교,JOSEILBO,"""서울대 10개 만들기 문제 있다""…국회 토론회서 질타 이어져","지역 소재의 대학 교수들은 '서울대 10개 만들기 프로젝트'가 향후 지역 내 국립·사립대 간 차별을 발생시키고, 뿐만 아니라 선정 대학 내부에서도 문제가 불거진다고 진단한 것이다. 다만, 최우성 교육부 지역대학지원과...",2026-09-18 17:34,http://www.joseilbo.com/news/news_read.php?uid=576018&class=32&grp=,https://n.news.naver.com/mnews/article/123/0002390518?sid=100
서울대학교,베리타스알파,"[단독] 세화고 2027입시가이드북 '주목'.. 수능만점자, 서울대의대 합격...","수능만점자와 서울대의대 합격 등 졸업생 5인의 심층 인터뷰, EBS강사와 교과서 집필진으로 활동 중인... 서울 서초구에 위치한 광역자사고인 세화고는 12월3일부터 7일까지 2027신입생을 모집한다. 정원내 일반전형 336명...",2026-09-18 17:30,https://www.veritas-a.com/news/articleView.html?idxno=628744,https://www.veritas-a.com/news/articleView.html?idxno=628744
연세대학교,ECONONEWS,[인사] 연세대학교 의료원,◇ 의과대학 ▲피부생물학연구소장 박창욱 ◇ 보건대학원 ▲산업환경보건학과 주임교수 김치년 ◇용인세브란스병원 ▲간담췌외과장 최문석 ▲갑상선내분비외과장 이초록 ▲대장항문외과장 김태형 ▲소아외과장 호인걸...,2026-09-18 17:00,http://www.econonews.co.kr/news/articleView.html?idxno=444563,http://www.econonews.co.kr/news/articleView.html?idxno=444563
고려대학교,쿠키뉴스,"고대안암병원, 의료봉사 현장·전문의 잇는 ‘메디버스’ 출범",쿠키뉴스=배준열 기자 | 고려대학교안암병원이 의료봉사 현장과 병원 전문의를 실시간으로 연결하는 이동형 진료버스 ‘메디버스(Medibus)’를 출범했다. 고대안암병원은 기존 이동진료 버스인 ‘꿈씨(KUM-C)버스’에...,2026-09-18 16:52,https://www.kukinews.com/article/view/kuk202609180154,https://www.kukinews.com/article/view/kuk202609180154
고려대학교,이데일리,"고려대 안암병원, 아시아 최초 스마트 원격진료 '메디버스' 출범",고려대학교 안암병원(병원장 한승범)이 의료봉사에 활용해 온 이동형 진료버스 ‘꿈씨(KUM-C)버스’에... 이번 메디버스는 고려대학교 안암병원이 기존에 운영해 온 꿈씨버스의 진료 기능에 스마트 화상 원격진료 인프라를...,2026-09-18 16:10,https://www.edaily.co.kr/News/Read?newsId=04450966645581432&mediaCodeNo=257&utm_source=naver&utm_medium=referral&utm_campaign=news_syndication&utm_content=original_article,https://n.news.naver.com/mnews/article/018/0006372162?sid=102
고려대학교,스마트경제,"""모르면 물어봐라""… 고려대, ECCV 2026서 '대화형 로봇 AI' 세계적 학술...","고려대학교(총장 김동원)는 서홍석 컴퓨터학과 교수 연구실(MIIL)이 지난 9일 스웨덴 말뫼에서 개최된... 이번 행사를 총괄 기획한 서홍석 고려대 교수를 필두로 최종현 서울대 교수, 이밍 왕(Yiming Wang) 이탈리아...",2026-09-18 15:56,http://www.dailysmart.co.kr/news/articleView.html?idxno=130021,http://www.dailysmart.co.kr/news/articleView.html?idxno=130021
고려대학교,베리타스알파,고려대 서홍석 교수팀 ECCV 2026서 체화형 에이전트 워크숍 개최.. '모호...,"유수 대학 및 연구기관 연구자들이 공동 주관했으며, 영상인식 AI 기업 알체라와 로보틱스 파운데이션 모델 기업 리얼월드(RLWRLD)가 후원사로 참여했다. 서홍석 교수 /사진=고려대 제공 ▲교육전문신문...",2026-09-18 15:54,https://www.veritas-a.com/news/articleView.html?idxno=628762,https://www.veritas-a.com/news/articleView.html?idxno=628762
연세대학교,뉴스엔,"‘연세대 입학’ 졸리 子, 이름에서 ‘피트’ 빼고 父 손절하더니‥영...","한편, 안젤리나 졸리와 브래드 피트의 장남 매덕스는 최근 본인의 성에서 '피트'를 빼고 '매덕스 치반 졸리'로 개명했다. 매덕스는 2019년 연세대학교 언더우드국제대학(UIC) 생명공학과에 입학해 화제를 모았었다.",2026-09-18 15:53,https://www.newsen.com/news_view.php?uid=202609181522086710,https://m.entertain.naver.com/article/609/0001170262
고려대학교,BZERONEWS,고려대 세종·백석대·남서울대·호서대 '원서 9건 구제',"유웨이어플라이 수시 원서접수시스템 장애로 고려대 세종캠퍼스와 백석대, 남서울대, 호서대 등 충청권 4개 대학에서 원서 9건이 추가로 접수됐다. 교육부와 한국대학교육협의회는 지난 11일 오후 5시 50분 발생한...",2026-09-18 15:34,https://www.bzeronews.com/news/articleView.html?idxno=822885,https://www.bzeronews.com/news/articleView.html?idxno=822885
고려대학교,아주경제,"정은경 장관, 고려대 구로병원 찾아 ""간병 걱정 없는 입원 로드맵 마련...",또한 병동지원인력 확대와 의료기관 여건을 고려한 합리적인 보상 체계 마련도 함께 촉구했다. 정은경 보건복지부 장관이 18일 고려대 구로병원에 방문해 간호·간병통합서비스 병동 관계자들과 현장 간담회를 가졌다....,2026-09-18 14:46,https://www.ajunews.com/view/20260918144002825,https://www.ajunews.com/view/20260918144002825
고려대학교,스마트경제,"""약물·유전자 조작 없이 줄기세포 젊어진다""… 건국대·고려대, '물리적...",건국대학교(총장 원종필)는 조쌍구 첨단바이오공학부 교수 연구팀과 정아람 고려대학교 바이오의공학부 교수 연구팀이 노화하거나 장기 배양으로 기능이 저하된 줄기세포에 정밀한 물리적 자극을 가해 세포 기능을...,2026-09-18 14:36,http://www.dailysmart.co.kr/news/articleView.html?idxno=130002,http://www.dailysmart.co.kr/news/articleView.html?idxno=130002
연세대학교,JOB-POST,"스카이입시교육학원, 연세대·중앙대(창의형) 인문·수리·과학 온오프...","스카이입시교육학원이 2027학년도 수시 논술전형을 준비하는 고3·재수생·N수생을 대상으로 연세대, 중앙대(창의형) 등 주요 대학의 인문·수리·과학논술 대비 온·오프라인 강좌와 추석 연휴 특강을 운영한다고 밝혔다....",2026-09-18 14:30,https://www.job-post.co.kr/news/articleView.html?idxno=228234,https://www.job-post.co.kr/news/articleView.html?idxno=228234
연세대학교,루키,"공석이었던 연세대 코치진 한 자리, 김무성 코치 합류한다... 22일 상명대...",김무성 前KB 전력분석원이 연세대 코칭스태프로 합류했다. 연세대학교는 18일 공석이었던 코치직에 김무성 코치를 새롭게 발령냈다. 1997년생의 젊은 코치인 김무성은 연세대학교 16학번으로 학사 일정을 보냈으며 이후...,2026-09-18 14:27,http://www.rookie.co.kr/news/articleView.html?idxno=127034,https://m.sports.naver.com/basketball/article/398/0000102765
연세대학교,점프볼,"‘모교서 새 출발’ 김무성 전력분석, KB스타즈 떠나 연세대 코치로 합...","연세대는 조동현 감독, 천재민 코치, 김무성 코치 체제로 남은 시즌을 보내게 됐다. 2026 KUSF 대학농구 U-리그에서 다소 부진하며 일찌감치 정규리그 5위가 확정됐지만 아직 플레이오프가 남았다. 10월에는 영원한...",2026-09-18 14:21,https://m.sports.naver.com/basketball/article/065/0000301694,https://m.sports.naver.com/basketball/article/065/0000301694
고려대학교,전자신문,의료봉사 현장과 대학병원 잇는다…고대 안암병원 '메디버스' 출범,고려대학교 안암병원은 의료봉사에 활용해 온 이동형 진료버스 '꿈씨(KUM-C) 버스'에 시스코코리아의 기술을 적용해 스마트 화상 원격진료 인프라를 구축한 아시아·태평양 지역 최초 '메디버스(Medibus)'를 출범했다고 18일...,2026-09-18 14:12,https://www.etnews.com/20260918000217,https://n.news.naver.com/mnews/article/030/0003468270?sid=105
서울대학교,미디어파인,"코웨이, 서울대 개발 음식물쓰레기 분해 미생물 기술 이전…신제품에 적...",코웨이가 서울대학교와 산학협력을 통해 개발한 음식물쓰레기 분해 미생물 기술을 확보하고 음식물 처리기 경쟁력 강화에 나선다. 코웨이는 서울대와 공동 개발한 '미생물을 활용한 음식물쓰레기 분해 혼합 균주 개발...,2026-09-18 13:18,https://www.mediafine.co.kr/news/articleView.html?idxno=90139,https://www.mediafine.co.kr/news/articleView.html?idxno=90139
고려대학교,메디파나뉴스,"고대안암병원, IT 기술을 접목한 이동형 병원 '메디버스' 도입","지난 17일에 열린 메디버스 출범 기념식에는 고려대 안암병원의 한승범 병원장, 배성철 경영관리실장... 한승범 고려대 안암병원장은 ""첨단 스마트 화상 원격진료 시스템 구축 덕분에 현장 의료진과 본원 전문의 간의...",2026-09-18 13:00,https://www.medipana.com/news/articleView.html?idxno=417901,https://www.medipana.com/news/articleView.html?idxno=417901
고려대학교,메디파나뉴스,"고려대의료원·의대교우회, 스리랑카 이주노동자 대상 의료봉사",고려대학교의료원은 고려대학교 의과대학 교우회와 함께 지난 13일 충남 아산시 음봉면에 소재한 스리랑카 사원 '마하위하라사'를 찾아 스리랑카 이주노동자 300여명을 대상으로 의료봉사 활동을 전개했다고 18일 밝혔다....,2026-09-18 12:48,https://www.medipana.com/news/articleView.html?idxno=417898,https://www.medipana.com/news/articleView.html?idxno=417898
고려대학교,데일리안,의료봉사 현장·병원 실시간 연결…고려대 안암병원 '메디버스' 출범,고려대학교 안암병원이 의료취약지역을 직접 찾아가는 이동형 진료버스에 원격 협진 시스템을 접목한다.... 18일 고려대 안암병원에 따르면 병원은 의료봉사에 활용해 온 이동형 진료버스 ‘꿈씨(KUM-C)버스’에...,2026-09-18 11:48,https://www.dailian.co.kr/news/view/1692136/?sc=Naver,https://n.news.naver.com/mnews/article/119/0003134293?sid=103
고려대학교,주간한국,"고대안암병원, '꿈씨버스'에 화상 협진…아태 첫 메디버스 출범",고려대학교 안암병원과 시스코 코리아 관계자들이 17일 스마트 화상원격진료 메디버스 오픈 기념식에서 기념촬영을 하고 있다. 사진=고대안암병원  고려대학교 안암병원은 의료봉사에 활용해 온 이동형 진료버스 '꿈씨...,2026-09-18 11:10,https://weekly.hankooki.com/news/articleView.html?idxno=7184931,https://weekly.hankooki.com/news/articleView.html?idxno=7184931
고려대학교,마이데일리,"고대 구로병원 윤영훈 교수, 응급의료체계 개선 공로 소방청장 표창",고려대학교 구로병원은 응급의학과 윤영훈 교수가 지난 8일 서울 백범김구기념관에서 열린 응급의료... 윤 교수는 2018년부터 고려대학교 구로병원 권역응급의료센터장을 맡아 구급대와 의료기관 간 협력체계 구축과...,2026-09-18 11:06,https://www.mydaily.co.kr/page/view/2026091811050267112,https://n.news.naver.com/mnews/article/117/0004106723?sid=102
고려대학교,의학신문,"고대의료원·의대교우회, 스리랑카 이주노동자 의료지원","이번 의료봉사에는 고대구로병원 가정의학과 김선미·이도희 교수를 비롯해 고려대병원 및 의대교우회 의료봉사회 소속 의사와 간호사, 임상병리사, 심리상담사, 통역 자원봉사자 등 70여명이 참여했다. 의료진은 내과...",2026-09-18 10:48,https://www.bosa.co.kr/news/articleView.html?idxno=3012412,https://www.bosa.co.kr/news/articleView.html?idxno=3012412
고려대학교,에듀동아,"건대-고대 공동연구팀, 약물 없이 물리적 자극으로 노화 줄기세포 기능...",건국대학교 조쌍구 교수(첨단바이오공학부) 연구팀이 고려대학교 정아람 교수 연구팀과 함께 노화 또는 장기 배양으로 기능이 저하된 줄기세포에 물리적 자극을 가해 기능을 회복시키는 미세유체 기술을 개발했다. 연구...,2026-09-18 10:42,https://edu.donga.com/news/articleView.html?idxno=112094,https://edu.donga.com/news/articleView.html?idxno=112094
고려대학교,뉴스프리존,"윤영훈 고대구로병원 교수, 'EMS KOREA'서 소방청장 표창","윤 교수는 고려대 의대를 졸업, 동 대학원에서 석·박사를 수료했다. 2018년부터 고대구로병원 권역응급의료센터장을 맡아 구급대와 의료기관 간 협력 및 응급환자 이송체계 개선에 힘써왔다. 서울시응급의료지원단...",2026-09-18 10:40,https://www.newsfreezone.co.kr/news/articleView.html?idxno=710118,https://www.newsfreezone.co.kr/news/articleView.html?idxno=710118
서울대학교,아시아경제,"삼일PwC·서울대 ""기후 리스크, 공시 넘어 경영·투자 의사결정에 반영...","18일 삼일PwC는 전날 부산 해운대구 벡스코에서 열린 '2026 기후산업국제박람회'에서 서울대 기후테크센터와... 첫 번째 발표를 맡은 장민희 서울대 기후테크센터 팀장은 ""기후 리스크를 실제 의사결정에 활용하려면...",2026-09-18 10:37,https://view.asiae.co.kr/article/2026091810371228794,https://n.news.naver.com/mnews/article/277/0005818344?sid=101
고려대학교,스포츠조선,"고려대 안암병원, 아·태 최초 '메디버스' 출범…이동진료 버스에 스마...",고려대학교 안암병원(병원장 한승범)이 의료봉사에 활용해 온 이동형 진료버스 '꿈씨(KUM-C)버스'에... 이번 메디버스는 고려대 안암병원이 기존에 운영해 온 꿈씨버스의 진료 기능에 스마트 화상 원격진료 인프라를 더해...,2026-09-18 10:15,https://www.sportschosun.com/life/2026-09-18/202609180100124630008039,https://n.news.naver.com/mnews/article/076/0004447308?sid=102
고려대학교,메디소비자뉴스,"윤영훈 고려대구로병원 교수, 'EMS KOREA 2026'서 소방청장 표창",고려대학교 구로병원은 응급의학과 윤영훈 교수가 지난 8일 서울 백범김구기념관에서 열린 응급의료... 그는 2018년부터 고려대 구로병원 권역응급의료센터장을 맡아 현장 응급의료와 병원 간 연계를 강화해왔다....,2026-09-18 10:12,http://www.medisobizanews.com/news/articleView.html?idxno=142386,http://www.medisobizanews.com/news/articleView.html?idxno=142386
고려대학교,한국강사신문,"조벽 고려대 석좌교수 'AI시대, 인성이 실력이다' 학부모 특강…안민석...","2부에서는 조벽 고려대학교 석좌교수가 'AI시대, 인성이 실력이다'를 주제로 강연을 진행했다. 조벽 교수는 AI시대에 필요한 교육 방향을 설명하며 자녀의 질문하는 능력을 키워주는 교육의 중요성을 강조했다. 조 교수는...",2026-09-18 10:06,https://www.lecturernews.com/news/articleView.html?idxno=210774,https://www.lecturernews.com/news/articleView.html?idxno=210774
